ReviewID;CustomerID;ProductID;ReviewDate;Rating;Comment;ConfianceScore;LabelModel;labelFinal
4431;74;2379;2020-01-01;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4432;730;945;2025-05-17;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4433;848;3344;2024-03-11;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4434;719;2004;2021-06-12;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4435;217;4955;2024-02-17;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4436;15;4924;2021-10-06;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4437;756;3973;2021-05-06;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4438;658;3614;2024-12-06;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4439;178;3497;2024-05-30;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4440;805;4879;2021-05-01;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4441;163;3811;2025-01-23;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4442;764;4072;2023-07-06;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
4443;639;3771;2023-05-23;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4444;665;959;2024-08-26;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4445;620;3200;2020-04-27;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4446;716;1465;2022-09-14;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4447;506;4890;2025-05-06;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4448;979;3635;2020-10-27;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
4449;80;3105;2022-03-22;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4450;793;4191;2021-08-08;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4451;145;1016;2024-11-08;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4452;159;396;2024-02-03;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4453;302;3807;2022-10-09;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4454;528;1115;2021-11-13;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4455;887;3692;2023-01-30;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4456;20;4360;2021-03-07;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4457;38;1238;2023-11-22;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4458;269;4448;2022-11-13;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4459;621;1136;2022-09-28;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4460;60;4837;2022-11-03;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4461;510;88;2022-11-17;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4462;327;1723;2022-10-20;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4463;171;1432;2021-11-24;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4464;65;1098;2022-08-14;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4465;337;2857;2020-02-15;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4466;41;3680;2025-03-30;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4467;697;2909;2021-04-06;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4468;695;3814;2022-09-26;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4469;42;3259;2024-05-23;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4470;183;3703;2020-06-05;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4471;534;4368;2023-06-04;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
4472;362;293;2023-12-05;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4473;301;235;2022-04-15;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4474;350;1493;2025-02-11;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
4475;730;669;2025-01-04;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4476;496;4171;2022-11-18;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4477;363;2663;2022-09-18;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4478;432;1761;2022-05-31;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4479;717;4080;2024-12-07;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4480;475;2827;2025-05-22;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4481;994;3824;2024-02-19;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4482;952;2382;2020-09-02;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4483;418;1016;2024-01-03;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4484;487;2237;2022-01-31;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4485;718;1690;2021-02-24;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4486;380;4013;2023-09-06;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4487;371;2250;2020-12-14;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4488;572;3928;2023-07-18;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4489;888;2076;2022-10-03;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4490;425;1241;2020-09-27;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4491;393;3814;2024-02-25;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4492;394;2997;2022-03-02;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4493;443;1143;2023-01-19;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4494;165;715;2020-09-29;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4495;147;1656;2024-06-20;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4496;807;4791;2020-03-11;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4497;616;4870;2021-06-09;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4498;229;4912;2021-03-22;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4499;363;2392;2021-10-24;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4500;11;256;2025-04-06;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4501;396;2489;2020-02-08;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4502;806;331;2021-04-24;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4503;797;2250;2025-06-07;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4504;500;3165;2022-09-30;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4505;288;678;2025-01-19;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4506;104;645;2022-03-16;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
4507;662;2741;2022-11-15;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4508;663;4544;2022-07-22;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4509;414;3409;2023-04-12;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4510;198;4713;2024-04-17;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4511;856;3310;2021-01-24;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
4512;450;2057;2020-07-06;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4513;362;4488;2023-06-11;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4514;984;401;2020-04-19;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4515;376;3649;2023-01-27;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4516;420;4414;2022-04-14;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4517;91;2781;2022-10-18;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4518;252;3923;2024-10-21;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4519;84;1265;2020-01-27;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4520;253;1370;2023-11-03;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4521;38;1560;2020-09-11;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4522;934;1456;2020-11-29;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4523;462;3584;2023-09-05;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4524;3;2951;2025-01-16;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4525;758;726;2020-06-24;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4526;451;2366;2023-08-02;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4527;493;3945;2024-01-16;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4528;40;4785;2021-08-04;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4529;913;186;2020-03-16;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4530;479;3728;2024-11-24;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
4531;425;588;2022-09-27;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4532;922;105;2020-02-29;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4533;825;3474;2023-06-28;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4534;178;3549;2022-04-17;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4535;945;4953;2021-12-05;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4536;155;1650;2022-09-25;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4537;370;1744;2022-09-02;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4538;500;2673;2024-07-22;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4539;879;4354;2021-05-22;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4540;43;3595;2023-05-24;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4541;674;2086;2023-03-19;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4542;756;1913;2020-06-03;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
4543;419;4105;2021-09-30;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4544;722;2950;2020-08-01;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4545;355;1596;2025-05-28;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4546;795;645;2020-12-25;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4547;27;4602;2020-12-15;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4548;976;25;2025-06-13;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4549;852;232;2024-04-27;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4550;5;1970;2024-08-24;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4551;86;3288;2023-07-11;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4552;551;301;2023-05-08;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4553;55;1358;2021-06-22;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4554;567;2512;2024-02-27;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4555;171;1472;2025-05-11;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4556;767;4086;2022-01-08;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4557;584;1172;2025-02-09;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4558;927;3040;2025-06-06;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4559;603;4599;2024-11-18;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
4560;243;4087;2024-06-18;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4561;132;2290;2025-06-25;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4562;100;3493;2023-03-23;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
4563;360;2737;2020-09-15;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4564;388;1282;2024-03-07;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
4565;330;839;2020-07-27;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4566;956;4022;2020-12-02;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4567;979;2195;2022-05-13;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4568;418;2074;2023-05-30;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4569;385;675;2024-12-17;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4570;158;3516;2020-02-09;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4571;961;3555;2020-06-07;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4572;454;469;2020-09-25;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4573;572;4940;2023-09-24;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
4574;852;3323;2021-04-19;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4575;478;4484;2020-12-30;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
4576;817;4610;2024-01-31;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4577;688;3631;2020-01-23;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4578;666;1783;2024-05-05;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4579;848;1504;2020-08-05;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4580;448;4864;2023-11-29;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4581;4;2091;2023-02-16;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4582;1;3760;2022-09-08;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4583;74;3703;2021-05-29;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4584;877;1844;2024-02-10;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4585;799;3796;2022-07-10;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4586;335;143;2021-06-22;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4587;930;646;2024-09-17;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
4588;796;2571;2024-07-13;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4589;138;3759;2021-10-07;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4590;327;864;2022-07-02;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4591;32;1191;2020-03-07;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4592;428;196;2025-05-15;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4593;485;1046;2021-01-30;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
4594;972;1498;2025-04-08;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4595;469;4714;2022-10-23;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4596;936;198;2021-08-02;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4597;207;3320;2024-05-28;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4598;178;4850;2025-04-22;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4599;884;2262;2021-07-22;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4600;834;516;2023-04-08;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4601;335;983;2024-12-27;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4602;239;3399;2023-08-30;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4603;739;4353;2022-10-04;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4604;974;1186;2024-03-25;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4605;502;3105;2021-03-28;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4606;854;1136;2021-05-20;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4607;556;2604;2023-01-22;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4608;61;4479;2020-05-02;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4609;919;404;2023-05-12;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4610;445;4250;2022-02-06;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4611;574;298;2024-06-19;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4612;289;3815;2023-11-08;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
4613;897;3691;2023-10-15;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
4614;821;188;2024-10-19;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4615;123;633;2022-03-10;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4616;642;3802;2022-04-29;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4617;527;1704;2023-12-22;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
4618;448;1464;2024-12-15;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4619;615;2093;2025-04-30;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4620;740;3362;2020-06-23;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
4621;508;3563;2023-03-24;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
4622;130;1120;2020-01-17;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4623;678;897;2023-08-22;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4624;360;3343;2023-04-26;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4625;699;3808;2024-12-13;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4626;68;2254;2021-12-08;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
4627;542;473;2022-01-07;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4628;243;4224;2022-09-11;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
4629;689;448;2022-07-10;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4630;684;3486;2022-03-12;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4631;733;353;2023-08-13;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4632;427;1167;2025-02-09;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4633;495;2100;2022-03-14;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4634;708;3704;2023-04-11;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4635;592;2771;2025-04-19;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
4636;663;2531;2022-02-01;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4637;940;2260;2025-05-12;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4638;53;1622;2025-02-16;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4639;315;1231;2025-03-27;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4640;12;4530;2024-01-03;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4641;984;1812;2025-05-10;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
4642;966;4851;2021-10-07;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4643;330;2216;2020-11-24;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
4644;369;4124;2022-01-11;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4645;877;4961;2020-11-28;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4646;441;1784;2025-06-09;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
4647;9;3186;2020-11-13;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
4648;909;330;2020-11-08;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
4649;570;1440;2023-12-14;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
4650;77;4866;2021-06-15;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
4651;2;2759;2020-10-16;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
4652;113;1524;2024-10-26;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
4653;145;4667;2021-08-19;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
4654;945;1235;2024-08-05;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
4655;459;3009;2021-03-18;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
4656;522;102;2025-07-01;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
4657;924;4831;2023-04-15;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
